timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,error_x,error_y,vehicle_height,vehicle_width,vehicle_length
03-07-2025 11:43:24.235,0.05,0.001,0.02,0.1262725866341441,0.016266305934292048,0.5,0,191.64088439941406,129.49838256835938,0.0,192.19265747070312,-0.5517730712890625,-0.0431671142578125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.254,0.05,0.001,0.02,0.13792941407451664,0.018779795009948863,0.5,0,191.64088439941406,129.500732421875,0.0,192.15087890625,-0.5099945068359375,-0.0455169677734375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.272,0.05,0.001,0.02,0.15088889436185404,0.02099346725557958,0.5,0,191.64088439941406,129.5031280517578,0.0,192.1083984375,-0.4675140380859375,-0.04791259765625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.291,0.05,0.001,0.02,0.16627853794375014,0.024681916697110548,0.5,0,191.64088439941406,129.50526428222656,0.0,192.06663513183594,-0.425750732421875,-0.050048828125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.310,0.05,0.001,0.02,0.18438461493749614,0.02885001371793336,0.5,0,191.64088439941406,129.50746154785156,0.0,192.024169921875,-0.3832855224609375,-0.05224609375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.328,0.05,0.001,0.02,0.2065022626178461,0.03477322263025258,0.5,0,191.64088439941406,129.50938415527344,0.0,191.98243713378906,-0.341552734375,-0.054168701171875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.347,0.05,0.001,0.02,0.23429075861228554,0.0429715702528588,0.5,0,191.64088439941406,129.51138305664062,0.0,191.94000244140625,-0.2991180419921875,-0.0561676025390625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.366,0.05,0.001,0.02,0.2700203432215984,0.054291856160226235,0.5,0,191.64088439941406,129.5131072998047,0.0,191.8982696533203,-0.25738525390625,-0.057891845703125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.385,0.05,0.001,0.02,0.31854304854969495,0.07207504533998066,0.5,0,191.64088439941406,129.51483154296875,0.0,191.85585021972656,-0.2149658203125,-0.0596160888671875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.404,0.05,0.001,0.02,0.38634558098898086,0.09860740358838867,0.5,0,191.64088439941406,129.51622009277344,0.0,191.8141632080078,-0.17327880859375,-0.061004638671875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.422,0.05,0.001,0.02,0.4910815532087671,0.14817251462853187,0.5,0,191.64088439941406,129.5175323486328,0.0,191.7717742919922,-0.130889892578125,-0.06231689453125,1.4750301837921143,1.970275640487671,3.805800199508667
