timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,error_x,error_y
02-07-2025 12:18:50.948,0.05,0.001,0.02,0.015091471254816469,0.0003300009898178401,0.5,0,163.64088439941406,129.4502410888672,0.0,164.46104431152344,-0.820159912109375,-0.007537841796875
02-07-2025 12:18:50.967,0.05,0.001,0.02,0.016919241708263755,0.00015975433179666113,0.5,0,163.64088439941406,129.4510955810547,0.0,164.43116760253906,-0.790283203125,-0.008392333984375
02-07-2025 12:18:50.986,0.05,0.001,0.02,0.01859719405080895,6.418016907559386e-05,0.5,0,163.64088439941406,129.4518280029297,0.0,164.40126037597656,-0.7603759765625,-0.009124755859375
02-07-2025 12:18:51.006,0.05,0.001,0.02,0.020205713330406105,6.162321940663957e-05,0.5,0,163.64088439941406,129.45248413085938,0.0,164.371337890625,-0.7304534912109375,-0.0097808837890625
02-07-2025 12:18:51.024,0.05,0.001,0.02,0.021745764564057524,5.68265553637288e-05,0.5,0,163.64088439941406,129.4530487060547,0.0,164.34141540527344,-0.700531005859375,-0.010345458984375
02-07-2025 12:18:51.044,0.05,0.001,0.02,0.023275188938374214,0.00012093346269352926,0.5,0,163.64088439941406,129.45355224609375,0.0,164.3114776611328,-0.67059326171875,-0.0108489990234375
02-07-2025 12:18:51.063,0.05,0.001,0.02,0.024834134745365333,0.0002347203744981557,0.5,0,163.64088439941406,129.45401000976562,0.0,164.28152465820312,-0.6406402587890625,-0.0113067626953125
02-07-2025 12:18:51.082,0.05,0.001,0.02,0.026463536597304937,0.00040117877997660704,0.5,0,163.64088439941406,129.45443725585938,0.0,164.25155639648438,-0.6106719970703125,-0.0117340087890625
02-07-2025 12:18:51.101,0.05,0.001,0.02,0.028156662409411837,0.0005627731004895287,0.5,0,163.64088439941406,129.45481872558594,0.0,164.2216033935547,-0.580718994140625,-0.012115478515625
02-07-2025 12:18:51.121,0.05,0.001,0.02,0.029960856259503288,0.0007867637861798892,0.5,0,163.64088439941406,129.45516967773438,0.0,164.19161987304688,-0.5507354736328125,-0.0124664306640625
02-07-2025 12:18:51.140,0.05,0.001,0.02,0.03195857691322246,0.0011194146261676642,0.5,0,163.64088439941406,129.4555206298828,0.0,164.16163635253906,-0.520751953125,-0.0128173828125
02-07-2025 12:18:51.159,0.05,0.001,0.02,0.034095302854831644,0.0013936255237637226,0.5,0,163.64088439941406,129.45582580566406,0.0,164.1316375732422,-0.490753173828125,-0.01312255859375
02-07-2025 12:18:51.177,0.05,0.001,0.02,0.036467634934683524,0.0017955772875631276,0.5,0,163.64088439941406,129.45611572265625,0.0,164.1016387939453,-0.46075439453125,-0.0134124755859375
02-07-2025 12:18:51.197,0.05,0.001,0.02,0.03912659579281286,0.0022731319743324193,0.5,0,163.64088439941406,129.45639038085938,0.0,164.07164001464844,-0.430755615234375,-0.0136871337890625
02-07-2025 12:18:51.216,0.05,0.001,0.02,0.04214208372230832,0.0028524412245085878,0.5,0,163.64088439941406,129.45664978027344,0.0,164.04161071777344,-0.400726318359375,-0.013946533203125
02-07-2025 12:18:51.236,0.05,0.001,0.02,0.0455978093859537,0.0035542727521605233,0.5,0,163.64088439941406,129.45689392089844,0.0,164.0115966796875,-0.3707122802734375,-0.014190673828125
02-07-2025 12:18:51.255,0.05,0.001,0.02,0.049614588297415274,0.004429202504917987,0.5,0,163.64088439941406,129.45712280273438,0.0,163.98155212402344,-0.340667724609375,-0.0144195556640625
02-07-2025 12:18:51.274,0.05,0.001,0.02,0.054352274178294024,0.005532081033498844,0.5,0,163.64088439941406,129.45733642578125,0.0,163.95152282714844,-0.310638427734375,-0.0146331787109375
02-07-2025 12:18:51.293,0.05,0.001,0.02,0.060047013880252464,0.006966283387457065,0.5,0,163.64088439941406,129.45753479003906,0.0,163.92147827148438,-0.2805938720703125,-0.01483154296875
02-07-2025 12:18:51.313,0.05,0.001,0.02,0.06704338180866998,0.00887917304532564,0.5,0,163.64088439941406,129.4577178955078,0.0,163.89141845703125,-0.2505340576171875,-0.0150146484375
02-07-2025 12:18:51.332,0.05,0.001,0.02,0.07579984011703811,0.011430367747353403,0.5,0,163.64088439941406,129.45787048339844,0.0,163.86135864257812,-0.2204742431640625,-0.015167236328125
02-07-2025 12:18:51.352,0.05,0.001,0.02,0.08723497128669777,0.015217985655574336,0.5,0,163.64088439941406,129.4580078125,0.0,163.83128356933594,-0.190399169921875,-0.0153045654296875
02-07-2025 12:18:51.372,0.05,0.001,0.02,0.10264854323614259,0.020764503997842697,0.5,0,163.64088439941406,129.45809936523438,0.0,163.80120849609375,-0.1603240966796875,-0.0153961181640625
02-07-2025 12:18:51.391,0.05,0.001,0.02,0.12466126841815672,0.029786201823833562,0.5,0,163.64088439941406,129.4581298828125,0.0,163.7711181640625,-0.1302337646484375,-0.0154266357421875
02-07-2025 12:18:51.410,0.05,0.001,0.02,0.1590939271430738,0.04641440657701532,0.5,0,163.64088439941406,129.45809936523438,0.0,163.74102783203125,-0.1001434326171875,-0.0153961181640625
02-07-2025 12:18:51.429,0.05,0.001,0.02,0.22050233606593395,0.08185940229962446,0.5,0,163.64088439941406,129.45794677734375,0.0,163.7109375,-0.0700531005859375,-0.0152435302734375
02-07-2025 12:18:51.448,0.05,0.001,0.02,0.3631947999044449,0.18654094463699608,0.5,0,163.64088439941406,129.45762634277344,0.0,163.68084716796875,-0.0399627685546875,-0.014923095703125
02-07-2025 12:18:51.468,0.05,0.001,0.02,0.9749303838087968,0.7799957167509529,0.5,0,163.64088439941406,129.45712280273438,0.0,163.65077209472656,-0.0098876953125,-0.0144195556640625
02-07-2025 12:18:51.488,0.05,0.001,0.02,2.5502122104157445,1.0,0.5,0,163.64088439941406,129.45639038085938,0.0,163.62069702148438,0.0201873779296875,-0.0136871337890625
02-07-2025 12:18:51.506,0.05,0.001,0.02,2.897428232520019,0.5587879290338033,0.5,0,163.64088439941406,129.4553985595703,0.0,163.59066772460938,0.0502166748046875,-0.0126953125
02-07-2025 12:18:51.526,0.05,0.001,0.02,3.002377075894996,0.2733647963453271,0.5,0,163.64088439941406,129.45413208007812,0.0,163.56065368652344,0.080230712890625,-0.0114288330078125
02-07-2025 12:18:51.544,0.05,0.001,0.02,3.0531386292305314,0.210929011608594,0.5,0,163.64088439941406,129.45257568359375,0.0,163.5306854248047,0.110198974609375,-0.0098724365234375
02-07-2025 12:18:51.563,0.05,0.001,0.02,3.083782563182484,0.18837146142194558,0.5,0,163.64088439941406,129.45071411132812,0.0,163.50074768066406,0.14013671875,-0.0080108642578125
02-07-2025 12:18:51.582,0.05,0.001,0.02,3.104316908196341,0.17731841056206035,0.5,0,163.64088439941406,129.44862365722656,0.0,163.4708709716797,0.170013427734375,-0.00592041015625
02-07-2025 12:18:51.601,0.05,0.001,0.02,3.119113457482676,0.17122486837764214,0.5,0,163.64088439941406,129.4463348388672,0.0,163.4409942626953,0.19989013671875,-0.003631591796875
02-07-2025 12:18:51.620,0.05,0.001,0.02,3.1300013245596254,0.1671310097689692,0.5,0,163.64088439941406,129.44393920898438,0.0,163.4111328125,0.2297515869140625,-0.0012359619140625
02-07-2025 12:18:51.640,0.05,0.001,0.02,3.1384522743213736,0.16468156401672074,0.5,0,163.64088439941406,129.44140625,0.0,163.3812713623047,0.259613037109375,0.0012969970703125
02-07-2025 12:18:51.660,0.05,0.001,0.02,-3.1381183833181314,-1.0,0.5,0,163.64088439941406,129.43878173828125,0.0,163.35142517089844,0.289459228515625,0.0039215087890625
02-07-2025 12:18:51.680,0.05,0.001,0.02,-3.1332280982326655,-0.1532797746638791,0.5,0,163.64088439941406,129.4362335205078,0.0,163.32154846191406,0.3193359375,0.0064697265625
02-07-2025 12:18:51.699,0.05,0.001,0.02,-3.1296732520381205,-0.15475672024412443,0.5,0,163.64088439941406,129.43382263183594,0.0,163.29164123535156,0.3492431640625,0.008880615234375
02-07-2025 12:18:51.718,0.05,0.001,0.02,-3.127383399016681,-0.15621234245742924,0.5,0,163.64088439941406,129.4316864013672,0.0,163.26171875,0.3791656494140625,0.011016845703125
02-07-2025 12:18:51.738,0.05,0.001,0.02,-3.126043066245952,-0.15733685083751603,0.5,0,163.64088439941406,129.4298553466797,0.0,163.2317657470703,0.40911865234375,0.012847900390625
02-07-2025 12:18:51.757,0.05,0.001,0.02,-3.12547665125515,-0.1582893227014096,0.5,0,163.64088439941406,129.42835998535156,0.0,163.20179748535156,0.4390869140625,0.01434326171875
02-07-2025 12:18:51.776,0.05,0.001,0.02,-3.125424664218354,-0.1589561273054467,0.5,0,163.64088439941406,129.4271697998047,0.0,163.1718292236328,0.46905517578125,0.015533447265625
